water_pay,respondent,research_asst_name,water_used_season,_bamboo_dataset_id,_deleted_at,water_point_condition,_xform_id_string,other_point_1km,_attachments,communities_villages,end,animal_number,water_point_id,start,water_connected,water_manager_name,_status,enum_id_1,water_lift_mechanism,districts_divisions,_uuid,grid,date,formhub/uuid,road_available,water_functioning,_submission_time,signal,water_source_type,_geolocation,water_point_image,water_point_geocode,deviceid,locations_wards,water_manager,water_developer,_id,animal_point,water_mechanism_plate,water_lift_mechanism_type,road_type,water_mechanism_plate_units,water_mechanism_plate_no,water_not_functioning,water_source_type_other,simserial,subscriberid
no,community,HM,cannot_determine,,,broken,_08_Water_points_CV,yes,['north_ghana/attachments/1351963463166.jpg'],Loagri_1_,2012-11-03T17:26:01.229Z,,Xxx,2012-11-03T17:23:33.787Z,yes,Abu,submitted_via_web,5,no,northern,136388b1b81e474b939286c50fa03896,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,no,2012-11-13 07:35:25,high,protected_spring,"['10.25635741', '-1.18587758']",1351963463166.jpg,10.25635741 -1.18587758 157.3000030517578 5.0,355047040123780,west_mamprusi,community,state_government,381873,no,,,,,,kiosk_broken,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1351963612453.jpg'],Loagri_1_,2012-11-03T17:28:55.056Z,more_500,XXX,2012-11-03T17:26:07.565Z,no,Abukari,submitted_via_web,5,yes,northern,9283393903d04e0389bbab2806372415,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:35:30,high,protected_well,"['10.25501605', '-1.18560446']",1351963612453.jpg,10.25501605 -1.18560446 158.1999969482422 5.0,355047040123780,west_mamprusi,community,state_government,381874,yes,no,manual_power,,,,,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1351963866440.jpg'],Loagri_1_,2012-11-03T17:32:28.564Z,50_to_500,Xxx,2012-11-03T17:29:03.171Z,no,Xxx,submitted_via_web,5,yes,northern,0bf15cdec21c43c3a55c1d9a7c933ea0,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:35:35,high,protected_well,"['10.25601711', '-1.18757251']",1351963866440.jpg,10.25601711 -1.18757251 165.3000030517578 5.0,355047040123780,west_mamprusi,state_government,state_government,381875,yes,no,manual_power,,,,,,,
no,community,HM,cannot_determine,,,broken,_08_Water_points_CV,yes,['north_ghana/attachments/1351964021248.jpg'],Loagri_1_,2012-11-03T17:35:41.603Z,,Xxx,2012-11-03T17:32:35.503Z,no,Xxx,submitted_via_web,5,yes,northern,3d03e0fb38b64ee4b04f0525e45b2f7b,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,no,2012-11-13 07:35:38,high,protected_spring,"['10.25599743', '-1.18863921']",1351964021248.jpg,10.25599743 -1.18863921 169.8000030517578 5.0,355047040123780,west_mamprusi,state_government,state_government,381876,no,no,pump_solar,,,,kiosk_broken,,,
no,local_authority community,HM,year_round,,,newly_constructed,_08_Water_points_CV,yes,['north_ghana/attachments/1351964173930.jpg'],Loagri_1_,2012-11-03T17:38:22.301Z,more_500,Wv,2012-11-03T17:35:47.237Z,no,ABUKARI,submitted_via_web,5,yes,northern,98bb2371966249c1a1df7b38d81b1b2d,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:35:41,high,borehole,"['10.25799356', '-1.18757776']",1351964173930.jpg,10.25799356 -1.18757776 159.3000030517578 5.0,355047040123780,west_mamprusi,community,international,381877,yes,yes,hand_pump,,horsepoower,34604.0,,,,
no,local_authority community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1351964377356.jpg'],Loagri_1_,2012-11-03T17:41:55.752Z,more_500,6461,2012-11-03T17:38:32.391Z,no,Abukari,submitted_via_web,5,yes,northern,cc4a3246329d44718b1a536bca7fe0be,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-13 07:35:43,high,borehole,"['10.25999621', '-1.18751924']",1351964377356.jpg,10.25999621 -1.18751924 161.39999389648438 5.0,355047040123780,west_mamprusi,community,state_government,381878,yes,yes,hand_pump,gravel,horsepoower,6461.0,,,,
no,local_authority community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1351964682971.jpg'],Loagri_1_,2012-11-03T17:47:08.350Z,more_500,Wv1518,2012-11-03T17:42:02.945Z,no,Abu,submitted_via_web,5,yes,northern,ac8bd318d3ed48c68b6851cfd33924e0,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-13 07:35:52,high,borehole,"['10.25832457', '-1.19122075']",1351964682971.jpg,10.25832457 -1.19122075 156.8000030517578 5.0,355047040123780,west_mamprusi,community,international,381879,yes,yes,hand_pump,gravel,horsepoower,1518.0,,,,
no,community,HM,cannot_determine,,,broken,_08_Water_points_CV,yes,['north_ghana/attachments/1351964917799.jpg'],Loagri_1_,2012-11-03T17:50:12.591Z,,Xxx,2012-11-03T17:47:14.955Z,no,Abu,submitted_via_web,5,yes,northern,41873c3cc7e44151904b4c631cb13095,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,no,2012-11-13 07:35:58,high,protected_well,"['10.25842605', '-1.1911708']",1351964917799.jpg,10.25842605 -1.1911708 156.60000610351563 5.0,355047040123780,west_mamprusi,community,state_government,381880,no,no,manual_power,gravel,,,kiosk_broken,,,
no,local_authority community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1351965136000.jpg'],Loagri_1_,2012-11-03T17:54:18.194Z,50_to_500,Wv1023,2012-11-03T17:50:20.574Z,no,Abukari,submitted_via_web,5,yes,northern,e9a03a913d7b40e8a8628d1aef055152,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-13 07:36:01,high,borehole,"['10.25921149', '-1.1929691']",1351965136000.jpg,10.25921149 -1.1929691 163.1999969482422 5.0,355047040123780,west_mamprusi,community,international,381881,yes,yes,hand_pump,gravel,horsepoower,1023.0,,,,
no,local_authority community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1351965350991.jpg'],Loagri_1_,2012-11-03T17:57:33.696Z,50_to_500,Xxx,2012-11-03T17:54:24.782Z,no,Abu,submitted_via_web,5,yes,northern,54c5136f6ddc4e6ba4815efa1d6cc1e4,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-13 07:36:05,high,protected_well,"['10.25925531', '-1.19312262']",1351965350991.jpg,10.25925531 -1.19312262 163.5 5.0,355047040123780,west_mamprusi,community,state_government,381882,yes,no,manual_power,gravel,,,,,,
no,local_authority community,HM,year_round,,,under_construction,_08_Water_points_CV,no,['north_ghana/attachments/1351965516930.jpg'],Loagri_1_,2012-11-03T18:00:43.968Z,more_500,Sp1,2012-11-03T17:57:40.405Z,no,Abukari S.,submitted_via_web,5,yes,northern,8b5acf873037436bbcf0941beeb90657,grid_further_500_m,2012-11-03 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-13 07:36:08,high,protected_spring,"['10.25931627', '-1.19357562']",1351965516930.jpg,10.25931627 -1.19357562 164.3000030517578 5.0,355047040123780,west_mamprusi,community,state_government,381883,yes,yes,pump_solar,gravel,horsepoower,1.0,,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352010231290.jpg'],Kpatarigu,2012-11-04T06:25:51.652Z,50_to_500,Xxx,2012-11-04T06:20:35.303Z,no,MAHAMARU,submitted_via_web,5,yes,northern,cd53d377396a4c34a9d0b88a1da2f756,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,yes,yes,2012-11-13 07:36:20,high,unprotected_well,"['10.03339843', '-1.24355169']",1352010231290.jpg,10.03339843 -1.24355169 198.6999969482422 5.0,355047040123780,west_mamprusi,individual,community,381885,yes,no,manual_power,gravel,,,,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352010398284.jpg'],Kpatarigu,2012-11-04T06:28:13.007Z,50_to_500,XXX,2012-11-04T06:25:57.644Z,no,Mumuni,submitted_via_web,5,yes,northern,37bab3fd9dcc46bdb767d68c9dca6ecc,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:36:27,high,protected_well,"['10.03219091', '-1.24419534']",1352010398284.jpg,10.03219091 -1.24419534 207.5 5.0,355047040123780,west_mamprusi,individual,community,381886,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352010587432.jpg'],Kpatarigu,2012-11-04T06:31:39.301Z,50_to_500,Xxx,2012-11-04T06:28:37.637Z,no,Dorkurugu wuni,submitted_via_web,5,yes,northern,934e7db6cd944973b2f730829b40e7a5,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:36:31,high,unprotected_well,"['10.031999', '-1.24472295']",1352010587432.jpg,10.031999 -1.24472295 187.1999969482422 5.0,355047040123780,west_mamprusi,individual,individual,381887,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352010791037.jpg'],Kpatarigu,2012-11-04T06:34:41.425Z,more_500,Xxx,2012-11-04T06:31:45.606Z,no,Saha,submitted_via_web,5,yes,northern,fbc19b6080b14510ae3cd0e653aff8a1,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:36:35,high,protected_well,"['10.03176506', '-1.24547623']",1352010791037.jpg,10.03176506 -1.24547623 203.8000030517578 5.0,355047040123780,west_mamprusi,individual,individual,381888,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352010956698.jpg'],Kpatarigu,2012-11-04T06:37:51.334Z,50_to_500,Xxx,2012-11-04T06:34:47.467Z,no,Fuseini,submitted_via_web,5,yes,northern,15fa0e85c34146f1b222dabb9b6ea1fc,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:36:40,high,protected_well,"['10.03143847', '-1.24505507']",1352010956698.jpg,10.03143847 -1.24505507 191.6999969482422 5.0,355047040123780,west_mamprusi,individual,individual,381889,yes,no,manual_power,,,,,,,
no,community,HM,cannot_determine,,,abandoned,_08_Water_points_CV,yes,['north_ghana/attachments/1352011122405.jpg'],Kpatarigu,2012-11-04T06:40:51.297Z,,XXX,2012-11-04T06:37:58.762Z,no,Issahaku,submitted_via_web,5,yes,northern,e3232ef35378471592c378071d1e00b4,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:36:47,high,unprotected_well,"['10.03113116', '-1.24399555']",1352011122405.jpg,10.03113116 -1.24399555 200.5 5.0,355047040123780,west_mamprusi,individual,individual,381890,no,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352011360344.jpg'],Kpatarigu,2012-11-04T06:44:31.266Z,50_to_500,Xxx,2012-11-04T06:40:57.559Z,no,Afa Abdul Rahaman,submitted_via_web,5,no,northern,153a29a11bd24b0fa1ada55dcac78075,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:36:54,high,protected_well,"['10.03202605', '-1.24393429']",1352011360344.jpg,10.03202605 -1.24393429 184.5 5.0,355047040123780,west_mamprusi,individual,individual,381891,yes,,,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352011516130.jpg'],Kpatarigu,2012-11-04T06:47:11.550Z,50_to_500,Xxx,2012-11-04T06:44:37.405Z,no,Shahadu,submitted_via_web,5,yes,northern,2a08545ec23f40e096d349d206156962,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:37:01,high,unprotected_well,"['10.0317009', '-1.2433974']",1352011516130.jpg,10.0317009 -1.2433974 198.39999389648438 5.0,355047040123780,west_mamprusi,individual,individual,381892,yes,no,manual_power,,,,,,,
no,community,HM,cannot_determine,,,newly_constructed,_08_Water_points_CV,yes,['north_ghana/attachments/1352011717790.jpg'],Kpatarigu,2012-11-04T06:51:52.141Z,,Xxx,2012-11-04T06:47:18.132Z,yes,Afa Abdul Rahaman,submitted_via_web,5,yes,northern,f2c78da2d7cc450bbf42bfb064815e77,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,no,2012-11-13 07:37:08,high,protected_spring,"['10.03152685', '-1.2434382']",1352011717790.jpg,10.03152685 -1.2434382 199.8000030517578 5.0,355047040123780,west_mamprusi,community,international,381893,no,no,hand_pump,,,,under_construction,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352011988740.jpg'],Kpatarigu,2012-11-04T06:55:38.048Z,50_to_500,Xxx,2012-11-04T06:51:58.940Z,no,Alhassan,submitted_via_web,5,yes,northern,4c515f090bd64c0f9b173ce3668951a6,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:37:15,high,protected_well,"['10.03119695', '-1.24364066']",1352011988740.jpg,10.03119695 -1.24364066 194.89999389648438 5.0,355047040123780,west_mamprusi,individual,individual,381894,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352012175541.jpg'],Kpatarigu,2012-11-04T06:57:32.532Z,50_to_500,Xxx,2012-11-04T06:55:44.696Z,no,Kasim,submitted_via_web,5,yes,northern,464b77cb73b94c46bfb7101195a24a79,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:37:23,high,protected_well,"['10.03117074', '-1.2435621']",1352012175541.jpg,10.03117074 -1.2435621 192.0 5.0,355047040123780,west_mamprusi,individual,individual,381895,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352012309514.jpg'],Kpatarigu,2012-11-04T06:59:50.414Z,more_500,Xxx,2012-11-04T06:57:41.628Z,no,Mahamara,submitted_via_web,5,yes,northern,4175edefc40247d0a73b938813726112,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:37:30,high,protected_well,"['10.03096376', '-1.24265209']",1352012309514.jpg,10.03096376 -1.24265209 194.10000610351563 5.0,355047040123780,west_mamprusi,individual,individual,381896,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352012463510.jpg'],Kpatarigu,2012-11-04T07:02:44.881Z,50_to_500,Xxx,2012-11-04T06:59:57.179Z,no,Rahaman,submitted_via_web,5,yes,northern,348c3aa886324e62936e252d4e06376c,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:37:37,high,protected_well,"['10.031977', '-1.24239722']",1352012463510.jpg,10.031977 -1.24239722 195.0 5.0,355047040123780,west_mamprusi,individual,individual,381897,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352012608664.jpg'],Kpatarigu,2012-11-04T07:04:58.359Z,50_to_500,Xxx,2012-11-04T07:02:50.652Z,no,Alhassan,submitted_via_web,5,yes,northern,f8dfb18f114345e19e4144eec48409b5,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:37:45,high,protected_well,"['10.03222995', '-1.2420534']",1352012608664.jpg,10.03222995 -1.2420534 195.39999389648438 5.0,355047040123780,west_mamprusi,individual,individual,381898,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352012732644.jpg'],Kpatarigu,2012-11-04T07:06:49.767Z,more_500,Xxx,2012-11-04T07:05:05.615Z,no,Mahamaru,submitted_via_web,5,yes,northern,5d942b3c677d4dc2bb1dba2f8141e7c8,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:37:52,high,protected_well,"['10.03253761', '-1.2411782']",1352012732644.jpg,10.03253761 -1.2411782 191.89999389648438 5.0,355047040123780,west_mamprusi,individual,individual,381899,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352012840258.jpg'],Kpatarigu,2012-11-04T07:09:02.129Z,50_to_500,Xxx,2012-11-04T07:06:55.936Z,no,Yahaya,submitted_via_web,5,yes,northern,0e871cd6a3c54b5fb40761827dcb2819,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:38:04,high,protected_well,"['10.03135799', '-1.24124936']",1352012840258.jpg,10.03135799 -1.24124936 193.3000030517578 5.0,355047040123780,west_mamprusi,individual,individual,381900,yes,no,manual_power,,,,,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352012971537.jpg'],Kpatarigu,2012-11-04T07:11:05.521Z,50_to_500,Xxx,2012-11-04T07:09:07.668Z,yes,Tidoo,submitted_via_web,5,yes,northern,cb05bb110a3c4f46a9ae1b8a966088b9,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:38:16,high,protected_well,"['10.031396', '-1.2416074']",1352012971537.jpg,10.031396 -1.2416074 192.89999389648438 5.0,355047040123780,west_mamprusi,individual,individual,381901,yes,no,manual_power,,,,,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352013138351.jpg'],Kpatarigu,2012-11-04T07:14:21.740Z,50_to_500,Xxx,2012-11-04T07:11:18.218Z,no,Nbaseidu,submitted_via_web,5,yes,northern,66b72ade8b8646f5a68035abe604c2b1,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:38:23,high,protected_well,"['10.0317924', '-1.2422086']",1352013138351.jpg,10.0317924 -1.2422086 193.89999389648438 5.0,355047040123780,west_mamprusi,individual,individual,381902,yes,no,manual_power,,,,,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352013317058.jpg'],Kpatarigu,2012-11-04T07:16:45.040Z,more_500,Xxx,2012-11-04T07:14:27.756Z,no,Migira,submitted_via_web,5,yes,northern,0aea0728b5aa433a8d83c447f3fc9bc6,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:38:31,high,protected_well,"['10.03242103', '-1.24080775']",1352013317058.jpg,10.03242103 -1.24080775 190.39999389648438 5.0,355047040123780,west_mamprusi,individual,individual,381903,yes,no,manual_power,,,,,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352013495899.jpg'],Kpatarigu,2012-11-04T07:19:35.174Z,50_to_500,Xxx,2012-11-04T07:16:49.948Z,no,Zaarana,submitted_via_web,5,yes,northern,661e72e3ffb24be884936f177ed74400,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:38:37,high,protected_well,"['10.03113778', '-1.24046197']",1352013495899.jpg,10.03113778 -1.24046197 192.8000030517578 5.0,355047040123780,west_mamprusi,individual,individual,381904,yes,no,manual_power,,,,,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352013676286.jpg'],Kpatarigu,2012-11-04T07:22:51.395Z,50_to_500,Xxx,2012-11-04T07:19:46.148Z,no,Rahmani,submitted_via_web,5,yes,northern,9fda54a936564a8fa91160c7c1aaae39,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:38:44,high,protected_well,"['10.0304502', '-1.23975548']",1352013676286.jpg,10.0304502 -1.23975548 191.89999389648438 5.0,355047040123780,west_mamprusi,individual,individual,381905,yes,no,manual_power,,,,,,,
na_dn,community,HM,cannot_determine,,,newly_constructed,_08_Water_points_CV,no,['north_ghana/attachments/1352013865540.jpg'],Kpatarigu,2012-11-04T07:27:45.972Z,,Xxx,2012-11-04T07:23:01.135Z,yes,Naaba,submitted_via_web,5,yes,northern,45feac9b48074ba6847c08f8c3e9d7b6,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,no,2012-11-13 07:38:51,high,protected_spring,"['10.02954044', '-1.23966534']",1352013865540.jpg,10.02954044 -1.23966534 168.10000610351563 5.0,355047040123780,west_mamprusi,community,international,381906,no,no,hand_pump,,,,under_construction,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352014114060.jpg'],Kpatarigu,2012-11-04T07:30:11.654Z,more_500,Xxx,2012-11-04T07:27:53.323Z,no,Dokurugu,submitted_via_web,5,yes,northern,68b51dc928f8474ba21b92ca6989d115,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:38:58,high,protected_well,"['10.02991875', '-1.24004524']",1352014114060.jpg,10.02991875 -1.24004524 200.60000610351563 5.0,355047040123780,west_mamprusi,individual,individual,381907,yes,no,manual_power,,,,,,,
no,community,HM,wet_season,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352014327354.jpg'],Kpatarigu,2012-11-04T07:33:40.001Z,more_500,Xxx,2012-11-04T07:30:23.986Z,no,Kpanaa,submitted_via_web,5,yes,northern,d8848883d09a46fc91bdbf2364af07b4,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:39:05,high,protected_well,"['10.03027577', '-1.24079024']",1352014327354.jpg,10.03027577 -1.24079024 159.6999969482422 5.0,355047040123780,west_mamprusi,individual,individual,381908,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352014521020.jpg'],Kpatarigu,2012-11-04T07:37:58.573Z,more_500,Xxx,2012-11-04T07:33:46.234Z,no,Lahazibu Adam,submitted_via_web,5,yes,northern,7c8feb05b29c4ad19daeb1f68d528760,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:39:13,high,protected_well,"['10.0285656', '-1.24121685']",1352014521020.jpg,10.0285656 -1.24121685 194.3000030517578 5.0,355047040123780,west_mamprusi,individual,international,381909,yes,no,manual_power,,,,,,,
no,community,HM,year_round,,,functioning,_08_Water_points_CV,yes,['north_ghana/attachments/1352014813608.jpg'],Kpatarigu,2012-11-04T07:41:48.177Z,more_500,Xxx,2012-11-04T07:38:08.023Z,no,Lahazibu Adam,submitted_via_web,5,yes,northern,9e5b23ce2e3a4dd382d1b96f3c3d29b0,grid_further_500_m,2012-11-04 00:00:00,4d41d54d134c4bfa9078571addd819b9,no,yes,2012-11-13 07:39:20,high,protected_well,"['10.02527161', '-1.24026484']",1352014813608.jpg,10.02527161 -1.24026484 188.5 5.0,355047040123780,west_mamprusi,community,international,381910,yes,no,manual_power,,,,,,,
